,movie_id,title,genres,cast,crew,tags
52,38356,TRANSFORMERS: DARK OF THE MOON,"['Action', 'Science Fiction', 'Adventure']","['Shia LaBeouf', 'John Malkovich', 'Ken Jeong']",['Michael Bay'],"sam witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of autobot-leader optimus prime. the film centers around the space race between the ussr and the usa, suggesting there was a hidden transformers role in it all that remains one of the planet's most dangerous secrets. moon spacecraft traitor bodyguard alienplanet basedoncartoon transformers giantrobot sabotage worddomination commando duringcreditsstinger shialabeouf johnmalkovich kenjeong michaelbay"
53,217,INDIANA JONES AND THE KINGDOM OF THE CRYSTAL SKULL,"['Adventure', 'Action']","['Harrison Ford', 'Cate Blanchett', 'Shia LaBeouf']",['Steven Spielberg'],"set during the cold war, the soviets – led by sword-wielding irina spalko – are in search of a crystal skull which has supernatural powers related to a mystical lost city of gold. after being captured and then escaping from them, indy is coerced to head to peru at the behest of a young man whose friend – and indy's colleague – professor oxley has been captured for his knowledge of the skull's whereabouts. savingtheworld riddle whip treasure mexicocity leatherjacket machinegun alienphenomenons mayacivilization peru treasurehunt nuclearexplosion refrigerator archaeologist indianajones archeology  harrisonford cateblanchett shialabeouf stevenspielberg"
54,105864,THE GOOD DINOSAUR,"['Adventure', 'Animation', 'Family']","['Raymond Ochoa', 'Jack Bright', 'Jeffrey Wright']",['Peter Sohn'],an epic journey into the world of dinosaurs where an apatosaurus named arlo makes an unlikely human friend. tyrannosaurusrex friends alternatehistory dinosaur fear storm nature human journey raymondochoa jackbright jeffreywright petersohn
55,62177,BRAVE,"['Animation', 'Adventure', 'Comedy', 'Family', 'Action', 'Fantasy']","['Kelly Macdonald', 'Julie Walters', 'Billy Connolly']",['Brenda Chapman'],"brave is set in the mystical scottish highlands, where mérida is the princess of a kingdom ruled by king fergus and queen elinor. an unruly daughter and an accomplished archer, mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. in an attempt to set things right, mérida seeks out an eccentric old wise woman and is granted an ill-fated wish. also figuring into mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous lord macguffin, the surly lord macintosh, and the disagreeable lord dingwall. scotland rebel bravery kingdom archer wish bear scot rebelliousdaughter turnsintoanimal archery ruins aftercreditsstinger peaceoffering womandirector courage 3d kellymacdonald juliewalters billyconnolly brendachapman"
56,188927,STAR TREK BEYOND,"['Action', 'Adventure', 'Science Fiction']","['Chris Pine', 'Zachary Quinto', 'Karl Urban']",['Justin Lin'],"the uss enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the federation stands for to the test. sequel stranded hatred spaceopera chrispine zacharyquinto karlurban justinlin"
57,10681,WALL·E,"['Animation', 'Family']","['Ben Burtt', 'Elissa Knight', 'Jeff Garlin']",['Andrew Stanton'],"wall·e is the last robot left on an earth that has been overrun with garbage and all humans have fled to outer space. for 700 years he has continued to try and clean up the mess, but has developed some rather interesting human-like qualities. when a ship arrives with a sleek new type of robot, wall·e thinks he's finally found a friend and stows away on the ship when it leaves. romanticcomedy benburtt elissaknight jeffgarlin andrewstanton"
58,5174,RUSH HOUR 3,"['Action', 'Comedy', 'Crime', 'Thriller']","['Chris Tucker', 'Jackie Chan', 'Hiroyuki Sanada']",['Brett Ratner'],"after an attempted assassination on ambassador han, inspector lee and detective carter are back in action as they head to paris to protect a french woman with knowledge of the triads' secret leaders. lee also holds secret meetings with a united nations authority, but his personal struggles with a chinese criminal mastermind named kenji, which reveals that it's lee's long-lost...brother. ambassador christucker jackiechan hiroyukisanada brettratner"
59,14161,2012,"['Action', 'Adventure', 'Science Fiction']","['John Cusack', 'Amanda Peet', 'Chiwetel Ejiofor']",['Roland Emmerich'],"dr. adrian helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. he warns u.s. president thomas wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. meanwhile, writer jackson curtis stumbles on the same information. while the world's leaders race to build ""arks"" to escape the impending cataclysm, curtis struggles to find a way to save his family. meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world. civilization naturaldisaster endoftheworld disaster apocalypse destruction volcaniceruption mayan ark solar destructionofmankind johncusack amandapeet chiwetelejiofor rolandemmerich"
60,17979,A CHRISTMAS CAROL,"['Animation', 'Drama']","['Gary Oldman', 'Jim Carrey', 'Steve Valentine']",['Robert Zemeckis'],"miser ebenezer scrooge is awakened on christmas eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption. holiday basedonnovel victorianengland money christmaseve scrooge christmascarol ghost lesson charlesdickens christmas garyoldman jimcarrey stevevalentine robertzemeckis"
61,76757,JUPITER ASCENDING,"['Science Fiction', 'Fantasy', 'Action', 'Adventure']","['Mila Kunis', 'Channing Tatum', 'Sean Bean']",['Lilly Wachowski'],"in a universe where human genetic material is the most precious commodity, an impoverished young earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty… jupiter space womandirector 3d interspeciesromance milakunis channingtatum seanbean lillywachowski"
62,258489,THE LEGEND OF TARZAN,"['Action', 'Adventure']","['Alexander Skarsgård', 'Margot Robbie', 'Christoph Waltz']",['David Yates'],"tarzan, having acclimated to life in london, is called back to his former home in the jungle to investigate the activities at a mining encampment. africa feralchild tarzan jungle animalattack alexanderskarsgård margotrobbie christophwaltz davidyates"
63,411,"THE CHRONICLES OF NARNIA: THE LION, THE WITCH AND THE WARDROBE","['Adventure', 'Family', 'Fantasy']","['William Moseley', 'Anna Popplewell', 'Skandar Keynes']",['Andrew Adamson'],"siblings lucy, edmund, susan and peter step through a magical wardrobe and find the land of narnia. there, the they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil white witch, jadis. aided by the wise and magnificent lion, aslan, the children lead narnia into a spectacular, climactic battle to be free of the witch's glacial powers forever. savingtheworld witch basedonnovel brothersisterrelationship selfsacrifice winter cupboard beaver lion fairy-talefigure battle narnia fantasyworld duringcreditsstinger williammoseley annapopplewell skandarkeynes andrewadamson"
64,246655,X-MEN: APOCALYPSE,['Science Fiction'],"['James McAvoy', 'Michael Fassbender', 'Jennifer Lawrence']",['Bryan Singer'],"after the re-emergence of the world's first mutant, world-destroyer apocalypse, the x-men must unite to defeat his extinction level plan. mutant supernaturalpowers marvelcomic superhero basedoncomicbook superhuman apocalypse superheroteam worlddomination aftercreditsstinger 1980s jamesmcavoy michaelfassbender jenniferlawrence bryansinger"
65,155,THE DARK KNIGHT,"['Drama', 'Action', 'Crime', 'Thriller']","['Christian Bale', 'Heath Ledger', 'Aaron Eckhart']",['Christopher Nolan'],"batman raises the stakes in his war on crime. with the help of lt. jim gordon and district attorney harvey dent, batman sets out to dismantle the remaining criminal organizations that plague the streets. the partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of gotham as the joker. dccomics crimefighter secretidentity scarecrow sadism chaos gothamcity vigilante joker superhero basedoncomicbook tragichero organizedcrime criminalmastermind districtattorney imax supervillain superpowers batman christianbale heathledger aaroneckhart christophernolan"
66,14160,UP,"['Animation', 'Comedy', 'Family', 'Adventure']","['Ed Asner', 'Christopher Plummer', 'Jordan Nagai']",['Pete Docter'],"carl fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. but at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old wilderness explorer named russell) gives him a new lease on life. agedifference centralandsouthamerica balloon animation floatingintheair duringcreditsstinger exploring edasner christopherplummer jordannagai petedocter"
67,15512,MONSTERS VS ALIENS,"['Animation', 'Family', 'Adventure', 'Science Fiction']","['Seth Rogen', 'Reese Witherspoon', 'Hugh Laurie']",['Conrad Vernon'],"when susan murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. the military jumps into action and captures susan, secreting her away to a covert government compound. she is renamed ginormica and placed in confinement with a ragtag group of monsters... alien giantrobot duringcreditsstinger sethrogen reesewitherspoon hughlaurie conradvernon"
68,1726,IRON MAN,"['Action', 'Science Fiction', 'Adventure']","['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges']",['Jon Favreau'],"after being held captive in an afghan cave, billionaire engineer tony stark creates a unique weaponized suit of armor to fight evil. middleeast armsdealer malibu marvelcomic superhero basedoncomicbook tonystark ironman aftercreditsstinger marvelcinematicuniverse counterterrorism agentcoulson robertdowneyjr. terrencehoward jeffbridges jonfavreau"
69,44826,HUGO,"['Adventure', 'Drama', 'Family']","['Ben Kingsley', 'Sacha Baron Cohen', 'Asa Butterfield']",['Martin Scorsese'],"hugo is an orphan boy living in the walls of a train station in 1930s paris. he learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. the only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which hugo needs to find to unlock the secret he believes it contains. on his adventures, he meets with a shopkeeper, george melies, who works in the train station and his adventure-seeking god-daughter. hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past. library clock filmdirector key toy boy love orphan robot automaton hiding filmmaking legbrace doberman 3d benkingsley sachabaroncohen asabutterfield martinscorsese"
